"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.626486667E0,2.356204689E-1,1.483439952E-1,1.774911769E-2
3.636492667E0,2.303588390E-1,9.888940305E-2,2.270725556E-2
3.646498667E0,2.123324424E-1,7.695480436E-2,4.516915604E-2
3.656504667E0,1.966437101E-1,6.776919961E-2,7.527064532E-2
3.666509667E0,1.856347471E-1,8.820790052E-2,1.151695922E-1
3.676515667E0,1.769008487E-1,1.186752096E-1,1.603511572E-1
3.686521667E0,1.872064769E-1,1.199756339E-1,1.906877458E-1
3.696527667E0,1.973937005E-1,9.608143568E-2,2.136465758E-1
3.706532667E0,1.896335036E-1,7.543421537E-2,2.249913812E-1
3.716538667E0,1.769499183E-1,5.190231651E-2,2.448491603E-1
3.726544667E0,1.606303304E-1,4.754911363E-2,2.590938807E-1
3.736550667E0,1.546319276E-1,3.959169611E-2,2.786794305E-1
3.746556667E0,1.612118036E-1,1.699158177E-2,2.919259965E-1
3.756561667E0,1.778226793E-1,-1.341799833E-2,2.932411432E-1
3.766567667E0,2.042825222E-1,-5.349298194E-2,2.654430568E-1
3.776573667E0,2.524958551E-1,-9.383174777E-2,2.356791347E-1
3.786579667E0,3.003195822E-1,-1.147428825E-1,2.127413303E-1
3.796584667E0,3.322782516E-1,-9.797719121E-2,2.118323445E-1
3.806590667E0,3.148039281E-1,-4.088328034E-2,2.400320321E-1
3.816596667E0,2.708859444E-1,2.684165910E-2,2.777428925E-1
3.826602667E0,2.299531549E-1,9.094128013E-2,3.133720160E-1
3.836608667E0,1.880192459E-1,1.557633132E-1,3.467784524E-1
3.846613667E0,1.326939315E-1,2.304181159E-1,3.852976263E-1
3.856619667E0,4.717188329E-2,3.235258460E-1,4.387891591E-1
