"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.055050500E0,3.399073780E-1,2.720812559E-1,8.109851480E-1
2.065044500E0,1.218924895E-1,4.452362657E-1,7.089639902E-1
2.075039500E0,-4.717705026E-2,5.754837990E-1,5.704925060E-1
2.085034500E0,-1.387229562E-1,6.718010306E-1,4.537078142E-1
2.095028500E0,-1.745872945E-1,7.516204715E-1,3.517044187E-1
2.105023500E0,-1.610323340E-1,7.369582057E-1,2.617686689E-1
2.115018500E0,-1.161176860E-1,6.192706823E-1,1.678811610E-1
2.125011750E0,-1.175589859E-1,5.138790011E-1,7.522392273E-2
2.135006750E0,-2.202221155E-1,5.200361609E-1,1.239991374E-2
2.145000750E0,-4.654742181E-1,7.057682276E-1,-7.674993947E-3
2.154995750E0,-7.666925788E-1,8.656224608E-1,2.724650688E-2
2.164990750E0,-9.953521490E-1,7.923336029E-1,9.946610779E-2
2.174984750E0,-1.138684034E0,4.760256410E-1,2.001733184E-1
2.184979750E0,-1.204545021E0,-4.539280012E-2,2.958990335E-1
2.194974750E0,-1.198986888E0,-6.982318163E-1,3.562248647E-1
2.204968750E0,-1.159668684E0,-1.414819002E0,3.638638854E-1
2.214963750E0,-1.054228187E0,-1.988946438E0,3.476815224E-1
2.224958750E0,-8.054801226E-1,-2.097951174E0,3.104185760E-1
2.234952750E0,-3.779979646E-1,-1.737151861E0,2.078510970E-1
2.244947750E0,1.595004052E-1,-1.025954366E0,5.871993676E-2
2.254942750E0,5.927799344E-1,-4.713949859E-1,-2.338064276E-2
2.264936750E0,5.942745209E-1,-6.054686308E-1,1.122953277E-2
2.274931750E0,-3.701810539E-2,-1.437363148E0,1.499645114E-1
2.284926750E0,-1.229587793E0,-2.351613998E0,2.816237211E-1
2.294920750E0,-2.035809994E0,-1.857212663E0,3.529063463E-1
2.304915750E0,-1.554746032E0,-2.148141265E-1,5.160502791E-1
2.314910750E0,-5.165811181E-1,1.750309706E0,7.643567324E-1
2.324904750E0,2.657017112E-1,1.923070550E0,9.935872555E-1
2.334899750E0,9.393315315E-1,-4.779196262E0,1.576178670E0
2.344894750E0,9.887419343E-1,-9.371577263E0,2.758627176E0
2.354888750E0,1.173182368E0,-4.393164158E0,2.485245943E0
2.364883750E0,1.171695828E0,-1.114797965E-1,-3.103156388E-1
