"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.665563417E0,-2.782114563E0,-3.378923492E0,-6.024971008E-1
1.675582417E0,-1.759740601E0,-4.084855499E0,-2.471360779E-1
1.685602417E0,-8.482859802E-1,-4.030368805E0,-3.870950317E-1
1.695621417E0,-3.701802063E-1,-3.881877594E0,-6.381230164E-1
1.705641417E0,-3.305126953E-1,-4.153263245E0,-6.526428223E-1
1.715660417E0,-4.125421143E-1,-4.589306488E0,-4.912783813E-1
1.725680417E0,-4.450245667E-1,-4.861889648E0,-3.359014893E-1
1.735699417E0,-5.526507568E-1,-5.232219543E0,-4.090992737E-1
1.745718417E0,-7.246430969E-1,-5.889652405E0,-4.683760071E-1
1.755738417E0,-1.007105713E0,-6.502478027E0,-3.227288818E-1
1.765757417E0,-1.418749695E0,-7.613318024E0,-1.085243225E-1
1.775777417E0,-2.082319794E0,-9.186396790E0,2.627037048E-1
1.785796417E0,-3.350782013E0,-1.117546051E1,9.973759460E-1
1.795816417E0,-4.880451050E0,-1.334130661E1,2.254611511E0
1.805835417E0,-6.485862579E0,-1.541419601E1,3.402125244E0
1.815855417E0,-7.496860199E0,-1.645558044E1,3.451971588E0
1.825874417E0,-8.179889832E0,-1.484103790E1,-2.529140625E0
1.835894417E0,-9.154363403E0,-1.283685562E1,-1.227208008E1
1.845913417E0,-8.537945251E0,-1.154968231E1,-1.023616379E1
1.855933417E0,-7.406747589E0,-1.039303757E1,-3.711382141E0
1.865952417E0,-7.009324036E0,-9.868827667E0,1.661844177E0
1.875972417E0,-7.206464081E0,-9.358239441E0,3.835623779E0
1.885991417E0,-7.535779266E0,-8.602311401E0,3.056493988E0
1.896010417E0,-7.193590851E0,-7.669900360E0,-6.950047302E-1
1.906030417E0,-6.183940430E0,-6.772067413E0,-1.810784454E0
1.916049417E0,-4.989873505E0,-5.819149017E0,-1.448986816E-1
1.926069417E0,-5.198838959E0,-6.974596252E0,-2.580633545E0
1.936088417E0,-5.667214966E0,-8.345595245E0,-1.469344482E0
1.946108417E0,-6.261628876E0,-8.398435364E0,2.516267395E-1
1.956127417E0,-6.402935028E0,-7.578590240E0,1.242117004E0
1.966147417E0,-6.114634552E0,-6.405779114E0,1.399439850E0
1.976166417E0,-6.197861481E0,-6.534361725E0,1.243913269E0
1.986186417E0,-5.947881317E0,-6.919510803E0,1.136137390E0
1.996205417E0,-5.663173370E0,-7.206015015E0,1.116228790E0
2.006225417E0,-5.511688385E0,-7.465425568E0,1.177152100E0
2.016244417E0,-5.626050568E0,-7.483687592E0,1.123862915E0
2.026263417E0,-5.819897461E0,-7.786807251E0,1.246008911E0
2.036284875E0,-6.183641052E0,-8.410560150E0,1.426084442E0
2.046303875E0,-6.615043945E0,-8.962761841E0,1.638043671E0
2.056323875E0,-6.991511078E0,-9.316476288E0,1.685794373E0
2.066342875E0,-8.084388428E0,-9.181606750E0,-1.350192261E0
2.076362875E0,-1.082638641E1,-7.664661255E0,-9.594298553E0
2.086381875E0,-1.136107452E1,-7.817792816E0,-5.273234253E0
2.096401875E0,-1.044138702E1,-8.611442413E0,5.996530151E-1
2.106420875E0,-9.928254089E0,-8.432863770E0,2.732866974E0
2.116440875E0,-9.170230408E0,-8.014184418E0,2.537822571E0
2.126459875E0,-8.285420380E0,-7.646848297E0,1.569486237E0
2.136479875E0,-7.482789459E0,-7.352709961E0,9.771679688E-1
2.146498875E0,-7.078629913E0,-6.760990448E0,3.180885315E-1
2.156517875E0,-6.990762634E0,-5.880072327E0,-6.375242615E-1
2.166537875E0,-6.988517303E0,-5.270539856E0,-1.268611908E0
2.176556875E0,-6.756200409E0,-5.389692078E0,-6.861730957E-1
2.186576875E0,-6.521488495E0,-6.011349335E0,3.475772095E-1
2.196595875E0,-6.377188568E0,-6.489904175E0,9.940827942E-1
2.206615875E0,-6.336473236E0,-6.804549866E0,1.301992493E0
2.216634875E0,-6.426585846E0,-7.164102173E0,1.392703857E0
2.226654875E0,-6.519542542E0,-7.454947357E0,1.354383545E0
2.236673875E0,-6.521638184E0,-7.641758881E0,1.199156342E0
2.246693875E0,-6.448440399E0,-7.807314606E0,1.030008087E0
2.256712875E0,-6.276597748E0,-7.762258301E0,9.005273438E-1
2.266732875E0,-6.138285370E0,-7.627837830E0,7.777825928E-1
2.276751875E0,-6.107150116E0,-7.612270203E0,6.433621216E-1
2.286771875E0,-6.153403931E0,-7.779921570E0,5.505551147E-1
2.296790875E0,-6.190077667E0,-8.038733368E0,5.557942200E-1
2.306809875E0,-6.160289612E0,-8.209378510E0,6.343807983E-1
2.316829875E0,-6.065087585E0,-8.283324738E0,7.240443420E-1
2.326848875E0,-5.909111938E0,-8.287815399E0,7.126679993E-1
2.336868875E0,-5.861660614E0,-8.284522247E0,4.810995483E-1
2.346887875E0,-6.108347626E0,-8.363857269E0,1.157093811E-1
2.356907875E0,-6.427933044E0,-8.466843109E0,-9.011260986E-2
2.366926875E0,-6.556815033E0,-8.572523346E0,9.131011963E-3
2.376946875E0,-6.529272308E0,-8.559350739E0,2.742297363E-1
2.386965875E0,-6.299051056E0,-8.360564117E0,4.870870972E-1
2.396985875E0,-6.033054199E0,-7.979606323E0,6.001020813E-1
2.407004875E0,-5.826184387E0,-7.520511017E0,6.400689697E-1
2.417024875E0,-5.813460846E0,-7.094197540E0,5.725593567E-1
2.427043875E0,-6.052663422E0,-6.694678345E0,2.148033142E-1
2.437063875E0,-6.617139587E0,-6.182593231E0,-6.646179199E-1
2.447082875E0,-7.268285522E0,-5.818699951E0,-1.415456543E0
2.457101875E0,-7.688312073E0,-5.788013763E0,-1.478625183E0
2.467121875E0,-7.857160950E0,-5.801635437E0,-1.342707825E0
2.477140875E0,-7.988587646E0,-5.990093536E0,-1.113235016E0
2.487160875E0,-8.040978699E0,-6.467301178E0,-7.957452393E-1
2.497179875E0,-8.185578003E0,-6.739734650E0,-1.242865448E0
2.507199875E0,-8.486302643E0,-6.703959045E0,-1.929038544E0
2.517218875E0,-9.175469513E0,-6.920558624E0,-2.815046082E0
2.527238875E0,-1.037282959E1,-7.451803894E0,-4.038601685E0
2.537257875E0,-1.122425903E1,-8.157885590E0,-4.871469727E0
2.547277875E0,-1.088356750E1,-8.707093506E0,-5.027295685E0
2.557296875E0,-9.590107269E0,-8.783883820E0,-5.041067047E0
2.567316875E0,-8.256680145E0,-9.063951416E0,-5.482499084E0
2.577335875E0,-7.868237915E0,-9.409432983E0,-5.293891296E0
2.587355875E0,-8.616382141E0,-9.219927063E0,-2.990481262E0
2.597374875E0,-9.224717102E0,-8.467292175E0,3.996688843E-2
2.607394875E0,-9.251361694E0,-8.030650177E0,1.967957611E0
2.617413875E0,-9.003926239E0,-7.377857666E0,2.323019257E0
2.627432875E0,-8.424181824E0,-6.424190826E0,7.036866760E-1
2.637452875E0,-7.404352570E0,-5.479654999E0,-1.213227081E0
2.647471875E0,-6.280190277E0,-4.991370392E0,-1.928140411E0
2.657491875E0,-5.327571259E0,-4.694986725E0,-1.959425354E0
2.667510875E0,-4.657564545E0,-4.362528076E0,-1.963916016E0
2.677530875E0,-4.272714844E0,-3.763024750E0,-2.128872986E0
2.687549875E0,-4.103566589E0,-3.017425232E0,-2.229014740E0
2.697569875E0,-3.991000671E0,-2.366578674E0,-2.394420776E0
2.707588875E0,-3.936214600E0,-1.807640991E0,-2.530338135E0
2.717608875E0,-3.941603394E0,-1.470691681E0,-2.617756348E0
2.727627875E0,-3.999532928E0,-1.562151489E0,-2.855611725E0
2.737647875E0,-4.136647797E0,-1.868713989E0,-2.995420990E0
2.747666875E0,-4.333039398E0,-2.181413727E0,-3.176544342E0
2.757686875E0,-4.616100769E0,-2.493664398E0,-3.472778320E0
2.767705875E0,-4.968767395E0,-2.827769623E0,-3.717968445E0
2.777724875E0,-5.432652740E0,-3.141666870E0,-3.964206390E0
2.787744875E0,-5.981710968E0,-3.406466217E0,-4.035308533E0
2.797763875E0,-6.576573944E0,-3.616180115E0,-3.982019348E0
2.807783875E0,-7.252568207E0,-3.645968170E0,-3.970044250E0
2.817802875E0,-7.844138031E0,-3.673510895E0,-4.233346710E0
2.827822875E0,-8.721912689E0,-3.409759369E0,-4.624034271E0
2.837841875E0,-9.509125671E0,-2.945275269E0,-4.881349182E0
2.847861875E0,-9.850565643E0,-2.721640320E0,-5.061574402E0
2.857880875E0,-9.710906067E0,-2.747686157E0,-5.244494019E0
2.867900875E0,-9.289981384E0,-3.020419006E0,-5.381159821E0
2.877919875E0,-8.716074829E0,-3.234024811E0,-5.485043793E0
2.887939875E0,-8.033494263E0,-3.271446991E0,-5.190157013E0
2.897958875E0,-7.306007080E0,-3.083437958E0,-4.583169250E0
2.907978875E0,-6.768923950E0,-2.725083160E0,-4.118834839E0
2.917997875E0,-6.462511139E0,-2.384990387E0,-4.059707794E0
2.928017875E0,-6.191724243E0,-2.213596802E0,-4.003873901E0
2.938036875E0,-6.166426849E0,-1.912273407E0,-3.953129425E0
2.948055875E0,-6.062393188E0,-1.902244263E0,-3.641926575E0
2.958075875E0,-5.948779449E0,-2.072590027E0,-3.582799530E0
2.968094875E0,-5.900729370E0,-2.233655090E0,-4.149521027E0
2.978114875E0,-5.707930298E0,-2.922522583E0,-4.435725861E0
2.988133875E0,-5.540727997E0,-3.688779144E0,-4.619543610E0
2.998153875E0,-5.462740173E0,-4.265529785E0,-4.527634735E0
3.008172875E0,-5.552703094E0,-4.621489563E0,-4.477489014E0
3.018192875E0,-5.673352203E0,-4.670288086E0,-4.235142975E0
3.028211875E0,-5.918392639E0,-4.646936646E0,-4.083807678E0
3.038235167E0,-6.810687103E0,-5.066663818E0,-5.749693451E0
3.048254167E0,-8.656349030E0,-5.932014313E0,-9.697134705E0
3.058274167E0,-1.175385773E1,-6.203250275E0,-1.191866501E1
3.068293167E0,-1.468042191E1,-5.869145050E0,-1.065005310E1
3.078313167E0,-1.702215225E1,-5.399122467E0,-1.185729263E1
3.088332167E0,-1.874881165E1,-4.940326538E0,-1.262504608E1
3.098352167E0,-1.869941437E1,-5.959856415E0,-1.011671219E1
3.108371167E0,-1.697934128E1,-8.645870819E0,-5.248385925E0
3.118390167E0,-1.357676697E1,-1.028421387E1,-4.006418610E0
3.128410167E0,-9.698781281E0,-9.207053833E0,-8.089028778E0
3.138429167E0,-5.919889526E0,-7.774832153E0,-8.333320770E0
3.148449167E0,-2.763702850E0,-6.889872437E0,-3.658092957E0
3.158468167E0,-1.625020752E0,-5.624104614E0,1.533111877E0
3.168488167E0,-2.093097382E0,-3.383264465E0,3.541036377E0
3.178507167E0,-2.635419617E0,-7.219487000E-1,2.731819153E-1
3.188527167E0,-3.887266388E0,2.163600769E0,-1.356179810E-1
3.198546167E0,-6.451284485E0,4.567152557E0,1.745520172E0
3.208566167E0,-8.942853241E0,5.919739838E0,2.991080017E0
3.218585167E0,-1.067490143E1,5.647755432E0,-1.277742920E0
3.228605167E0,-1.046713348E1,1.026415558E0,-8.107590179E0
3.238624167E0,-9.520202637E0,-6.897057495E0,-9.987680511E0
3.248644167E0,-9.195527802E0,-1.120090759E1,-7.596253510E0
3.258663167E0,-7.611521759E0,-1.013377670E1,-7.766599274E0
3.268682167E0,-6.078110504E0,-6.282285919E0,-5.588628387E0
3.278702167E0,-4.831951904E0,-3.588487701E0,-2.262545013E0
3.288721167E0,-4.615052948E0,-1.957479401E0,-2.235301666E0
3.298741167E0,-5.210364990E0,-3.397933960E-1,-3.081791382E0
3.308760167E0,-6.189927979E0,1.502276001E0,-4.674629059E0
3.318780167E0,-6.691684570E0,2.106868744E0,-6.781797180E0
3.328799167E0,-7.483238525E0,6.957531738E-1,-7.596702576E0
3.338819167E0,-7.694000244E0,-7.725434875E-1,-8.038284302E0
3.348838167E0,-7.062463531E0,-1.435514832E0,-8.091124420E0
3.358858167E0,-6.537056122E0,-1.929786987E0,-5.759273529E0
3.368877167E0,-6.697672119E0,-1.267863464E0,-5.834716644E0
3.378897167E0,-6.810986481E0,-8.762777710E-1,-6.214776306E0
3.388916167E0,-7.555687866E0,-3.709286499E-1,-7.382797394E0
3.398936167E0,-7.750432892E0,-7.376660156E-1,-9.085955658E0
3.408955167E0,-7.553741913E0,-1.196461945E0,-9.137298889E0
3.418975167E0,-7.079977112E0,-1.395398254E0,-8.860374756E0
3.428994167E0,-7.167844391E0,-6.514453125E-1,-9.017547913E0
3.439013167E0,-6.966063995E0,-4.180805969E-1,-7.552694092E0
3.449033167E0,-6.154302063E0,-5.457650757E-1,-7.064259796E0
3.459052167E0,-6.361770630E0,2.875520325E-1,-8.886121216E0
3.469072167E0,-5.444178772E0,-5.626799011E-1,-7.835755463E0
3.479091167E0,-5.181026001E0,-3.676354980E-1,-8.014783173E0
3.489111167E0,-5.732778625E0,3.028202820E-1,-9.283245392E0
3.499130167E0,-6.567891998E0,6.908134460E-1,-8.879684601E0
3.509150167E0,-7.569908295E0,7.949967957E-1,-9.457333374E0
3.519169167E0,-8.177943878E0,1.719923401E-1,-9.971065063E0
3.529189167E0,-8.276289368E0,-1.486408997E-1,-8.763226776E0
3.539208167E0,-7.523355103E0,-5.239105225E-3,-8.724008331E0
3.549228167E0,-6.465953979E0,2.880010986E-1,-8.694220276E0
3.559247167E0,-5.764213257E0,5.450166321E-1,-9.019793243E0
3.569267167E0,-5.291196899E0,5.575904846E-1,-8.747958527E0
3.579286167E0,-5.932164001E0,1.474433899E0,-1.021101608E1
3.589305167E0,-5.047353973E0,1.189725952E0,-9.208999786E0
3.599325167E0,-4.184248810E0,1.326242065E0,-1.006162674E1
3.609344167E0,-4.065545654E0,1.340312805E0,-1.014590149E1
3.619364167E0,-4.675976257E0,1.347497864E0,-1.016700760E1
3.629383167E0,-5.823639679E0,1.236129456E0,-1.071861053E1
3.639403167E0,-7.182813263E0,1.071172485E0,-1.108190506E1
3.649422167E0,-8.324938202E0,1.401834869E0,-1.073836945E1
3.659442167E0,-8.523575134E0,1.443897400E0,-1.051159103E1
3.669461167E0,-8.122858429E0,1.214424591E0,-1.014335678E1
3.679481167E0,-7.034920807E0,9.397457886E-1,-9.436676331E0
3.689500167E0,-5.859115906E0,7.634124756E-2,-8.726253662E0
3.699520167E0,-5.334307251E0,-2.168989563E-1,-8.393944702E0
3.709539167E0,-5.144202576E0,-6.234535217E-1,-8.506061554E0
3.719559167E0,-4.890480194E0,-9.084608459E-1,-9.089847565E0
3.729578167E0,-5.441933441E0,-4.728666687E-1,-8.669821014E0
3.739598167E0,-6.209387512E0,-8.502319336E-2,-8.846004639E0
3.749617167E0,-6.484365692E0,-3.249742126E-1,-8.625662842E0
3.759636167E0,-6.174959106E0,-3.203338623E-1,-8.785530396E0
3.769656167E0,-5.651797028E0,-1.431024170E-1,-8.658145294E0
3.779675167E0,-5.560935974E0,5.099894714E-1,-8.480015717E0
3.789695167E0,-5.407055969E0,9.530680847E-1,-8.500822449E0
3.799714167E0,-5.580096130E0,1.192570038E0,-8.422086182E0
