"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.632329917E0,-2.544857941E0,-7.973918152E0,3.872147827E0
3.642335917E0,-2.546803894E0,-8.935817871E0,1.523082733E0
3.652341917E0,-2.081721039E0,-9.325906677E0,9.012757874E-1
3.662346917E0,-1.169667664E0,-9.485923920E0,1.993255005E0
3.672352917E0,-3.731739807E-1,-1.019125717E1,2.911295929E0
3.682358917E0,-1.291813660E-1,-1.118294495E1,3.081342316E0
3.692364917E0,-4.631369019E-1,-1.211760132E1,4.387975159E0
3.702370917E0,-7.943980408E-1,-1.328801743E1,5.984704742E0
3.712376917E0,-5.830375671E-1,-1.247999771E1,2.168540497E0
3.722381917E0,-1.441053314E0,-1.049093399E1,-4.418811035E0
3.732387917E0,-1.647623749E0,-9.317374420E0,-5.036277008E0
3.742393917E0,-1.075064392E0,-8.788673859E0,-2.702180786E0
3.752399917E0,-1.348246307E0,-8.195906525E0,-4.236490173E0
3.762405917E0,-9.788145447E-1,-7.688611450E0,-4.965324554E0
3.772411917E0,-1.422042847E-2,-9.171727295E0,-8.270451508E0
3.782416917E0,1.944606171E0,-1.233988907E1,-1.659598846E0
3.792422917E0,3.342848511E0,-1.227791794E1,8.978329468E-1
3.802428917E0,4.348607025E0,-1.199560501E1,2.561922455E0
3.812434917E0,4.458777924E0,-1.115884506E1,4.012106781E0
3.822440917E0,3.399430847E0,-1.047117508E1,4.367467804E0
3.832446917E0,2.163600769E0,-9.931696930E0,3.448379059E0
3.842452917E0,1.262025604E0,-9.599687347E0,2.010020142E0
3.852457917E0,6.390211487E-1,-9.512867889E0,8.499325562E-1
3.862463917E0,8.292755127E-2,-9.471853180E0,-1.519340515E-1
3.872469917E0,-7.616162109E-1,-7.699838104E0,-5.792354736E0
3.882475917E0,-9.639953613E-1,-5.412893829E0,-7.905360718E0
3.892481917E0,-4.131408691E-1,-6.724466400E0,-1.075363770E0
3.902487917E0,-6.851252747E-1,-8.262518005E0,2.958896942E0
3.912492917E0,-1.358724518E0,-5.731581116E0,3.764821014E0
3.922498917E0,-2.089504852E0,-6.311325531E0,3.061134338E0
3.932504917E0,-2.430046692E0,-1.010009674E1,2.586172028E0
3.942510917E0,-2.262994080E0,-1.219319412E1,3.027604065E0
3.952516917E0,-1.905088348E0,-1.374845993E1,4.054468689E0
3.962522917E0,-1.866917725E0,-1.508862305E1,4.452790375E0
3.972528917E0,-2.562670898E0,-1.628209122E1,2.972817993E0
3.982533917E0,-3.830684052E0,-1.633448227E1,1.290466461E0
