"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.973193917E0,2.226506042E1,3.266122437E1,-2.103501892E1
2.983199917E0,2.243073273E1,3.272793579E1,-2.075933838E1
2.993205917E0,2.270944214E1,3.286313248E1,-2.078338623E1
3.003211917E0,2.292042542E1,3.298627472E1,-2.032695007E1
3.013217917E0,2.311739349E1,3.314469528E1,-1.980775452E1
3.023222917E0,2.340726471E1,3.311779404E1,-1.954992676E1
3.033228917E0,2.362023163E1,3.328227234E1,-1.909225464E1
3.043234917E0,2.370507812E1,3.329657364E1,-1.886308289E1
3.053240917E0,2.386025238E1,3.341549301E1,-1.868446350E1
3.063246917E0,2.400606537E1,3.354315186E1,-1.817649841E1
3.073252917E0,2.397529602E1,3.357225800E1,-1.762036896E1
3.083257917E0,2.388394165E1,3.348223114E1,-1.743296051E1
3.093263917E0,2.404290771E1,3.367687225E1,-1.707211304E1
3.103269917E0,2.378385162E1,3.371063232E1,-1.682646179E1
3.113275917E0,2.381634521E1,3.392018890E1,-1.660929108E1
3.123281917E0,2.369873810E1,3.382965851E1,-1.645173645E1
3.133287917E0,2.378646088E1,3.387154007E1,-1.582722473E1
3.143293917E0,2.400384521E1,3.403737640E1,-1.526184082E1
3.153298917E0,2.403417206E1,3.427127075E1,-1.468206024E1
3.163304917E0,2.427233124E1,3.449922180E1,-1.363404083E1
3.173310917E0,2.451239014E1,3.463448334E1,-1.282168579E1
3.183316917E0,2.507666016E1,3.479717255E1,-1.203041840E1
3.193322917E0,2.551377869E1,3.470285416E1,-1.100700378E1
3.203328917E0,2.599673462E1,3.456031418E1,-9.669250488E0
3.213333917E0,2.634068298E1,3.438603592E1,-8.853599548E0
3.223339917E0,2.689796448E1,3.414252090E1,-8.259002686E0
3.233345917E0,2.742501831E1,3.399042892E1,-7.364044189E0
3.243351917E0,2.822216034E1,3.345545197E1,-6.808433533E0
3.253357917E0,2.896562958E1,3.306008148E1,-6.154602051E0
3.263363917E0,2.926428223E1,3.271766663E1,-5.728462219E0
3.273368917E0,2.980025482E1,3.248894501E1,-5.398124695E0
3.283374917E0,2.995983124E1,3.208441925E1,-5.398460388E0
3.293380917E0,3.014955902E1,3.200881195E1,-5.302917480E0
3.303386917E0,3.023522186E1,3.185363770E1,-5.178092957E0
3.313392917E0,3.015827942E1,3.206425476E1,-5.046775818E0
3.323398917E0,2.988712311E1,3.220851135E1,-4.516044617E0
3.333403917E0,2.969384766E1,3.277252197E1,-4.327957153E0
3.343409917E0,2.924349976E1,3.289824295E1,-3.837898254E0
3.353415917E0,2.898336792E1,3.327556610E1,-3.605819702E0
3.363421917E0,2.887014771E1,3.320678329E1,-3.645927429E0
3.373427917E0,2.889082336E1,3.319092941E1,-3.669197083E0
3.383433917E0,2.908087158E1,3.291375732E1,-3.733657837E0
3.393439917E0,2.921905518E1,3.278502655E1,-3.754440308E0
3.403444917E0,2.935875702E1,3.260875320E1,-3.784019470E0
3.413450917E0,2.961088562E1,3.258797073E1,-3.926780701E0
3.423456917E0,2.971302795E1,3.252489853E1,-3.630500793E0
3.433462917E0,3.001161194E1,3.210927582E1,-3.206649780E0
3.443468917E0,3.015682983E1,3.190558243E1,-3.137428284E0
3.453474917E0,3.039276886E1,3.186493301E1,-2.725868225E0
3.463479917E0,3.045940399E1,3.178577042E1,-2.181076050E0
3.473485917E0,3.065715027E1,3.177062988E1,-1.656539917E0
3.483491917E0,3.093244934E1,3.159896851E1,-9.534759521E-1
3.493497917E0,3.108094788E1,3.148820496E1,-3.128890991E-1
3.503503917E0,3.139453888E1,3.121560287E1,4.751586914E-2
3.513509917E0,3.160366058E1,3.116516495E1,7.526855469E-1
3.523515917E0,3.164545441E1,3.093595123E1,1.347091675E0
3.533520917E0,3.180052948E1,3.089214325E1,1.648391724E0
3.543526917E0,3.173097992E1,3.055517387E1,2.103073120E0
3.553532917E0,3.184689331E1,3.059737968E1,2.348548889E0
3.563538917E0,3.197119141E1,3.036665154E1,2.741325378E0
3.573544917E0,3.191457367E1,3.049189568E1,3.298507690E0
3.583550917E0,3.173007965E1,3.030039024E1,4.039703369E0
3.593555917E0,3.176678467E1,3.040732193E1,4.196479797E0
3.603561917E0,3.161399078E1,3.043951225E1,4.470626831E0
3.613567917E0,3.114247131E1,3.083125877E1,4.959968567E0
3.623573917E0,3.070892334E1,3.107887650E1,5.587028503E0
3.633579917E0,3.013299561E1,3.158766937E1,6.786102295E0
3.643585917E0,2.947145081E1,3.217072296E1,8.044326782E0
3.653591917E0,2.858923340E1,3.264204025E1,9.370452881E0
3.663596917E0,2.772418213E1,3.314659500E1,1.056865692E1
3.673602917E0,2.640407562E1,3.397378540E1,1.165540314E1
3.683608917E0,2.483420563E1,3.469754028E1,1.317492676E1
3.693614917E0,2.267167664E1,3.574057770E1,1.363244629E1
3.703620917E0,2.079999542E1,3.666757202E1,1.429544067E1
3.713626917E0,1.876203918E1,3.757439804E1,1.513111115E1
3.723631917E0,1.677220917E1,3.812037659E1,1.565370941E1
3.733637917E0,1.486759949E1,3.870352173E1,1.603481293E1
3.743643917E0,1.339278412E1,3.916126633E1,1.673431396E1
3.753649917E0,1.183595276E1,3.960369873E1,1.693533325E1
3.763655917E0,1.044878387E1,3.977211380E1,1.748996735E1
3.773661917E0,9.336418152E0,3.987042236E1,1.794594574E1
3.783666917E0,8.739425659E0,3.987572098E1,1.826351166E1
3.793672917E0,8.582572937E0,3.983958817E1,1.889524841E1
3.803678917E0,8.513603210E0,3.946326065E1,1.927644348E1
3.813684917E0,8.548171997E0,3.937957764E1,1.981930542E1
3.823690917E0,8.476898193E0,3.918825531E1,2.029369354E1
3.833696917E0,8.197143555E0,3.900743866E1,2.057915497E1
3.843702917E0,8.084640503E0,3.890594864E1,2.048898315E1
3.853707917E0,7.615058899E0,3.903482437E1,2.031078339E1
3.863713917E0,7.344917297E0,3.904167938E1,2.043967438E1
3.873719917E0,7.355300903E0,3.896173859E1,2.023490906E1
3.883725917E0,7.281112671E0,3.897888565E1,2.075887299E1
3.893731917E0,7.143188477E0,3.887316513E1,2.097941589E1
3.903737917E0,6.636093140E0,3.883326721E1,2.133412933E1
3.913742917E0,5.885238647E0,3.867977905E1,2.147467804E1
3.923748917E0,5.039894104E0,3.893569565E1,2.131059265E1
3.933754917E0,4.140510559E0,3.897420120E1,2.143814850E1
3.943760917E0,3.364280701E0,3.919063187E1,2.157773590E1
3.953766917E0,2.837989807E0,3.911159897E1,2.143844604E1
3.963772917E0,2.096801758E0,3.921120071E1,2.137768555E1
3.973778917E0,1.977722168E0,3.919730377E1,2.147312164E1
3.983783917E0,1.840225220E0,3.927630997E1,2.151196289E1
3.993789917E0,2.040489197E0,3.906798935E1,2.150788116E1
4.003795917E0,2.319442749E0,3.907357407E1,2.168453979E1
4.013801917E0,2.669288635E0,3.896266174E1,2.177233887E1
4.023807917E0,2.935501099E0,3.897600555E1,2.196799469E1
4.033813917E0,3.410263062E0,3.906856918E1,2.162557983E1
4.043818917E0,3.659812927E0,3.909314728E1,2.162773132E1
4.053824917E0,4.008583069E0,3.896767426E1,2.171994019E1
4.063830917E0,3.962707520E0,3.911172867E1,2.158766937E1
