"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.033770625E0,-1.140965652E1,3.211878204E1,1.752856445E1
4.043790625E0,-1.111941147E1,3.178124237E1,1.809164429E1
4.053809625E0,-1.105529785E1,3.169841003E1,1.857226562E1
4.063829625E0,-1.085472107E1,3.137661743E1,1.907534790E1
4.073849625E0,-1.078350830E1,3.136090088E1,1.936978149E1
4.083869625E0,-1.044842148E1,3.115377808E1,1.962719727E1
4.093889625E0,-1.025587845E1,3.120077515E1,2.003500366E1
4.103908625E0,-9.878227234E0,3.117543793E1,2.031924438E1
4.113928625E0,-9.343460083E0,3.097524261E1,2.063900757E1
4.123948625E0,-8.938270569E0,3.104013062E1,2.090786743E1
4.133968625E0,-8.633121490E0,3.096160889E1,2.118374634E1
4.143988625E0,-8.298896790E0,3.067375183E1,2.123004150E1
4.154007625E0,-8.055751801E0,3.042407227E1,2.200344849E1
4.164027625E0,-7.775718689E0,3.018945312E1,2.255017090E1
4.174047625E0,-7.664428711E0,2.994462585E1,2.295916748E1
4.184067625E0,-7.359241486E0,2.961865997E1,2.324774170E1
4.194087625E0,-7.154346466E0,2.953862762E1,2.374499512E1
4.204106625E0,-6.703166962E0,2.915459442E1,2.446878052E1
4.214126625E0,-6.460914612E0,2.891511536E1,2.476416016E1
4.224146625E0,-6.222202301E0,2.882001495E1,2.518630981E1
4.234166625E0,-5.988426208E0,2.851353455E1,2.546780396E1
4.244186625E0,-5.778266907E0,2.819217682E1,2.580560303E1
4.254206625E0,-5.429355621E0,2.790214539E1,2.618740845E1
4.264225625E0,-5.054840088E0,2.768962097E1,2.650607300E1
4.274245625E0,-4.369132996E0,2.742076111E1,2.698806763E1
4.284265625E0,-3.601169586E0,2.723529053E1,2.725946045E1
4.294285625E0,-2.987045288E0,2.716909790E1,2.743106079E1
4.304305625E0,-2.240734100E0,2.696358490E1,2.790216064E1
4.314324625E0,-1.769004822E0,2.667965698E1,2.806121826E1
4.324344625E0,-1.387500763E0,2.642903900E1,2.836053467E1
4.334364625E0,-1.033714294E0,2.616815948E1,2.874804688E1
4.344384625E0,-9.292030334E-1,2.584652710E1,2.915011597E1
4.354404625E0,-6.992034912E-1,2.558037567E1,2.930786133E1
4.364423625E0,-3.022880554E-1,2.517385864E1,2.974975586E1
4.374443625E0,2.728385925E-1,2.477171326E1,3.009790039E1
4.384463625E0,7.927551270E-1,2.451917267E1,3.023889160E1
4.394483625E0,1.313522339E0,2.413122559E1,3.057131958E1
4.404503625E0,1.603897095E0,2.393299103E1,3.060906982E1
4.414522625E0,1.927009583E0,2.367652893E1,3.101480103E1
4.424542625E0,2.015018463E0,2.320870209E1,3.113363647E1
4.434562625E0,1.947040558E0,2.298785400E1,3.149615479E1
4.444582625E0,1.887149811E0,2.273869324E1,3.193688965E1
4.454602625E0,1.862243652E0,2.231578827E1,3.205850220E1
4.464621625E0,1.876857758E0,2.197592163E1,3.230123901E1
4.474641625E0,1.880054474E0,2.165493774E1,3.244522095E1
4.484661625E0,1.820205688E0,2.161702728E1,3.288555908E1
4.494681625E0,1.762893677E0,2.141535950E1,3.295855713E1
4.504701625E0,1.951213837E0,2.129074097E1,3.298510742E1
4.514720625E0,1.950767517E0,2.115209961E1,3.295031738E1
4.524740625E0,1.992195129E0,2.106153107E1,3.294732666E1
4.534760625E0,2.067996979E0,2.113151550E1,3.307733154E1
4.544780500E0,1.996242523E0,2.118203735E1,3.331362915E1
4.554800500E0,2.037723541E0,2.114927673E1,3.302859497E1
4.564819500E0,2.162860870E0,2.107328796E1,3.320559692E1
4.574839500E0,2.163913727E0,2.121797943E1,3.315295410E1
4.584859500E0,2.090202332E0,2.139534760E1,3.296884155E1
4.594879500E0,2.125331879E0,2.155445099E1,3.274694824E1
4.604899500E0,2.261016846E0,2.163377380E1,3.275186157E1
4.614918500E0,2.405944824E0,2.182990265E1,3.223886108E1
4.624938500E0,2.410102844E0,2.200267792E1,3.221276855E1
4.634958500E0,2.405956268E0,2.232453918E1,3.214831543E1
4.644978500E0,2.461967468E0,2.270347595E1,3.178076172E1
4.654998500E0,2.398841858E0,2.294983673E1,3.170962524E1
