"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.804203904E1,3.306339264E0,3.740365601E1,8.673706055E0
3.805205804E1,3.124725342E0,3.757510376E1,8.375732422E0
3.806207804E1,2.933921814E0,3.759147644E1,7.829315186E0
3.807209675E1,2.877872467E0,3.772137451E1,7.553771973E0
3.808211575E1,2.553062439E0,3.767933655E1,7.093078613E0
3.809213475E1,2.407695770E0,3.766908264E1,6.849700928E0
3.810215375E1,2.084003448E0,3.762764740E1,6.595336914E0
3.811217375E1,1.792083740E0,3.789429474E1,6.162109375E0
3.812219275E1,1.422782898E0,3.796317291E1,5.935943604E0
3.813221175E1,9.484634399E-1,3.791322327E1,5.900299072E0
3.814223075E1,3.837928772E-1,3.789597321E1,5.681243896E0
3.815224975E1,-3.078613281E-1,3.807045746E1,5.444854736E0
3.816226875E1,-9.902648926E-1,3.800630188E1,5.086273193E0
3.817228875E1,-1.768852234E0,3.807762909E1,4.848846436E0
3.818230775E1,-2.390068054E0,3.797393036E1,4.698913574E0
3.819232675E1,-3.103511810E0,3.799793243E1,4.562713623E0
3.820234575E1,-3.747070312E0,3.783238220E1,4.124145508E0
3.821236475E1,-4.538360596E0,3.781243896E1,3.869018555E0
3.822238375E1,-5.266056061E0,3.781851196E1,3.482513428E0
3.823240375E1,-6.044071198E0,3.786473846E1,3.371673584E0
3.824242275E1,-6.849704742E0,3.781327820E1,3.065216064E0
3.825244175E1,-7.621181488E0,3.752781677E1,2.971282959E0
3.826246075E1,-8.479106903E0,3.737159729E1,2.817321777E0
3.827247975E1,-9.284133911E0,3.722835541E1,2.753479004E0
3.828249975E1,-1.021606827E1,3.693930817E1,2.624145508E0
3.829251875E1,-1.100244522E1,3.676383972E1,2.684204102E0
3.830253775E1,-1.169260788E1,3.654609680E1,2.577941895E0
3.831255675E1,-1.227763367E1,3.632999420E1,2.473052979E0
3.832257575E1,-1.270853424E1,3.619860077E1,2.167999268E0
3.833259475E1,-1.317369461E1,3.592658234E1,2.001953125E0
3.834261475E1,-1.382174301E1,3.563082123E1,1.630279541E0
3.835263375E1,-1.436636734E1,3.541988373E1,1.521942139E0
3.836265275E1,-1.491204834E1,3.521807098E1,1.583099365E0
3.837267175E1,-1.542240524E1,3.489091492E1,2.070709229E0
3.838269075E1,-1.585153961E1,3.486063385E1,2.825988770E0
