"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.509818375E0,1.063972458E1,3.988605652E0,-3.583997040E0
3.519813375E0,9.976453857E0,4.067641296E0,-3.604803772E0
3.529808375E0,9.347910919E0,4.007466431E0,-2.999911652E0
3.539804375E0,8.762777710E0,3.853885803E0,-2.792592773E0
3.549799375E0,8.173453217E0,3.668720856E0,-3.279230804E0
3.559794375E0,7.651788025E0,3.859723663E0,-3.477568359E0
3.569790375E0,7.325167236E0,4.578977966E0,-3.578907623E0
3.579785375E0,7.142097931E0,5.023104401E0,-3.535647583E0
3.589780375E0,7.158713379E0,5.394781494E0,-2.785108337E0
3.599776375E0,7.403155060E0,5.825885010E0,-2.116897888E0
3.609771375E0,7.552245026E0,6.059249725E0,-2.576442261E0
3.619767375E0,7.318580933E0,6.038143616E0,-3.178190918E0
3.629762375E0,6.718179474E0,5.844596100E0,-3.004252625E0
3.639757375E0,6.247109070E0,5.717959442E0,-2.288590851E0
3.649753375E0,6.057453461E0,5.660179596E0,-2.362387390E0
3.659748375E0,6.230044556E0,5.688021698E0,-3.020119629E0
3.669743375E0,6.853947144E0,5.875881042E0,-3.363056488E0
3.679739375E0,7.654781799E0,6.128405914E0,-3.658841400E0
3.689734375E0,8.283624115E0,6.533313904E0,-3.784430237E0
3.699729375E0,8.759634247E0,7.077133026E0,-2.732866974E0
3.709725375E0,8.936865692E0,7.710615692E0,-2.018851776E0
3.719720375E0,8.616531830E0,8.566236420E0,-1.452729034E0
3.729715375E0,7.973918152E0,9.312285004E0,-9.002279663E-1
3.739711375E0,6.820117493E0,9.454189911E0,-8.243357849E-1
3.749706375E0,5.299729156E0,9.267228699E0,-1.558409271E0
3.759702375E0,3.896547089E0,8.914711761E0,-2.590812378E0
3.769697375E0,3.147953796E0,8.216862946E0,-2.598147125E0
3.779692375E0,3.105741577E0,7.324568481E0,-2.214494934E0
3.789688375E0,3.925437012E0,6.059249725E0,-2.644400940E0
3.799683375E0,5.181026001E0,5.186714172E0,-3.378474426E0
3.809678375E0,6.056854706E0,4.481979675E0,-3.401825867E0
3.819674375E0,6.668632507E0,4.073628845E0,-2.549647980E0
3.829669375E0,7.232809296E0,4.282444611E0,-2.173480225E0
3.839664375E0,7.494315491E0,4.798421631E0,-2.641257477E0
3.849660375E0,7.585026855E0,5.488786011E0,-2.903362427E0
3.859655375E0,7.786956940E0,5.729036407E0,-2.971919861E0
3.869650375E0,8.162525940E0,5.574857025E0,-3.159779205E0
3.879646375E0,8.575217743E0,5.296585693E0,-3.813020782E0
3.889641375E0,9.193881226E0,4.443509674E0,-3.895050201E0
3.899637375E0,9.807904358E0,4.060156860E0,-3.768563232E0
3.909632375E0,9.965975647E0,3.729045410E0,-3.545377350E0
3.919627375E0,9.875114594E0,3.529510345E0,-3.268153839E0
3.929623375E0,9.476194153E0,3.618724823E0,-3.385958862E0
3.939618375E0,8.916058960E0,3.731889496E0,-3.577410736E0
3.949613375E0,8.383167114E0,3.685785370E0,-3.617677002E0
3.959609375E0,7.983647919E0,3.532504120E0,-3.627706146E0
3.969604375E0,7.840695190E0,3.437002716E0,-3.821702728E0
3.979599375E0,7.939190369E0,3.491489410E0,-4.029919739E0
3.989595375E0,8.074508972E0,3.681594086E0,-4.077520752E0
3.999590375E0,8.087082825E0,3.906725922E0,-4.075874176E0
4.009585375E0,8.022716675E0,4.221970367E0,-3.890110474E0
4.019581375E0,7.890840912E0,4.572241974E0,-3.566483459E0
4.029576375E0,7.745792542E0,4.850363617E0,-3.265309753E0
4.039571375E0,7.616760864E0,5.025499420E0,-3.007845154E0
4.049567375E0,7.519612885E0,5.100493469E0,-2.774031372E0
4.059562375E0,7.508835297E0,5.076094208E0,-2.766247559E0
4.069557375E0,7.604037323E0,5.016967163E0,-3.004402313E0
4.079553375E0,7.743547211E0,4.990771637E0,-3.165317688E0
4.089548375E0,7.957901459E0,5.021607513E0,-3.204386444E0
4.099544375E0,8.132438507E0,5.059329071E0,-3.432362366E0
4.109539375E0,8.198900299E0,5.106780396E0,-3.835623779E0
