"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.293427542E0,2.128318787E1,-1.217697716E1,-4.492976379E1
2.303433542E0,2.121817017E1,-1.197562218E1,-4.500015259E1
2.313440542E0,2.122052765E1,-1.181289864E1,-4.511695862E1
2.323446542E0,2.145452118E1,-1.171067429E1,-4.524703979E1
2.333452542E0,2.145663452E1,-1.144482327E1,-4.551783752E1
2.343459542E0,2.152518463E1,-1.124305820E1,-4.523970032E1
2.353465542E0,2.173724365E1,-1.101405621E1,-4.527174377E1
2.363472542E0,2.167108917E1,-1.074134541E1,-4.534031677E1
2.373478542E0,2.183796692E1,-1.044883728E1,-4.532948303E1
2.383485542E0,2.203277588E1,-1.034535885E1,-4.524516296E1
2.393491542E0,2.224454498E1,-9.935824394E0,-4.515101624E1
2.403498542E0,2.230826569E1,-9.792632103E0,-4.532342529E1
2.413504542E0,2.229498291E1,-9.511770248E0,-4.527964783E1
2.423511542E0,2.222858429E1,-9.277263641E0,-4.560157776E1
2.433517542E0,2.213508606E1,-9.061943054E0,-4.562977600E1
2.443523542E0,2.209999084E1,-8.797307014E0,-4.558566284E1
2.453530542E0,2.190259552E1,-8.553587914E0,-4.574232483E1
2.463536542E0,2.200913239E1,-8.169231415E0,-4.571620178E1
2.473543542E0,2.207179260E1,-7.986178398E0,-4.569792175E1
2.483549792E0,2.226236725E1,-7.853585243E0,-4.559626770E1
2.493556792E0,2.241883087E1,-7.376610756E0,-4.574238586E1
2.503562792E0,2.273813629E1,-7.338152885E0,-4.557121277E1
2.513569792E0,2.292113495E1,-6.937124252E0,-4.549317932E1
2.523575792E0,2.311097717E1,-6.830880165E0,-4.526333618E1
2.533582792E0,2.313730621E1,-6.576656342E0,-4.519619751E1
2.543588792E0,2.316341400E1,-6.508428574E0,-4.530368042E1
2.553594792E0,2.282341003E1,-6.232266426E0,-4.556182861E1
2.563601792E0,2.273812103E1,-6.274147034E0,-4.561143494E1
2.573607792E0,2.258596039E1,-6.124314308E0,-4.550695801E1
2.583614792E0,2.240547943E1,-6.051280022E0,-4.531007385E1
2.593620792E0,2.220869446E1,-6.106174469E0,-4.567219543E1
2.603627792E0,2.192716980E1,-6.047176361E0,-4.581799316E1
2.613633792E0,2.184453583E1,-6.093926430E0,-4.574986267E1
2.623640792E0,2.185646057E1,-6.065904617E0,-4.572691345E1
2.633646792E0,2.196182251E1,-6.005215645E0,-4.590324402E1
2.643653792E0,2.212075043E1,-6.131815910E0,-4.600212097E1
2.653659792E0,2.197979736E1,-5.973073006E0,-4.584750366E1
2.663665792E0,2.192919922E1,-5.934574127E0,-4.582812500E1
2.673672792E0,2.198474884E1,-5.679524422E0,-4.566917419E1
2.683678792E0,2.192406464E1,-5.746736526E0,-4.595983887E1
2.693685792E0,2.179988861E1,-5.808928490E0,-4.603811646E1
2.703691792E0,2.181403351E1,-5.753306389E0,-4.610720825E1
2.713698792E0,2.206116486E1,-5.738426208E0,-4.574621582E1
2.723704792E0,2.215570068E1,-5.727749825E0,-4.562158203E1
2.733711792E0,2.221608734E1,-5.661562920E0,-4.565869141E1
2.743717792E0,2.202602386E1,-5.809084892E0,-4.566195679E1
2.753724792E0,2.197151184E1,-5.848385811E0,-4.563543701E1
2.763730792E0,2.215948486E1,-5.638216972E0,-4.571673584E1
2.773736792E0,2.234967041E1,-5.757281303E0,-4.559527588E1
2.783743792E0,2.244756317E1,-5.888997078E0,-4.565751648E1
2.793749792E0,2.259338379E1,-5.891334534E0,-4.572187805E1
2.803756792E0,2.250989532E1,-5.999817848E0,-4.557220459E1
2.813762792E0,2.265370941E1,-6.045003891E0,-4.574514771E1
2.823769792E0,2.299910736E1,-6.183321953E0,-4.557626343E1
2.833775792E0,2.302222443E1,-6.220439911E0,-4.544403076E1
2.843782792E0,2.317655182E1,-6.225971222E0,-4.526673889E1
2.853788792E0,2.330842590E1,-6.198116302E0,-4.508741760E1
2.863795792E0,2.354753113E1,-6.168443680E0,-4.500106812E1
2.873801792E0,2.360328674E1,-6.329338074E0,-4.488009644E1
2.883807792E0,2.370623779E1,-6.185749054E0,-4.493600464E1
2.893814792E0,2.390470886E1,-6.186373711E0,-4.468054199E1
2.903820792E0,2.415354919E1,-6.173692703E0,-4.458428955E1
2.913827792E0,2.450970459E1,-6.237293243E0,-4.446578979E1
2.923833792E0,2.476557922E1,-6.370208740E0,-4.435353088E1
2.933840792E0,2.485034943E1,-6.535689354E0,-4.428828430E1
2.943846792E0,2.507394409E1,-6.471410751E0,-4.434571838E1
2.953853792E0,2.531604767E1,-6.448782921E0,-4.433183289E1
2.963859792E0,2.568946838E1,-6.685802460E0,-4.411485291E1
2.973866792E0,2.608561707E1,-6.739757538E0,-4.387501526E1
2.983872792E0,2.620198059E1,-6.584878922E0,-4.385238647E1
2.993879792E0,2.642282104E1,-6.794573784E0,-4.361724854E1
3.003885792E0,2.650332642E1,-6.833437920E0,-4.378614807E1
3.013892792E0,2.677668762E1,-6.928977966E0,-4.369009399E1
3.023898792E0,2.694575500E1,-6.901054382E0,-4.343215942E1
3.033904792E0,2.704029846E1,-6.867836952E0,-4.343966675E1
3.043911792E0,2.712010193E1,-6.781796455E0,-4.324711609E1
3.053917792E0,2.722901154E1,-6.889981270E0,-4.348416138E1
3.063924792E0,2.731753540E1,-6.989138603E0,-4.320805359E1
3.073930792E0,2.729463196E1,-7.099240303E0,-4.323948669E1
3.083937792E0,2.724932861E1,-7.323855400E0,-4.314044189E1
3.093943792E0,2.738333130E1,-7.458791733E0,-4.321981812E1
3.103950792E0,2.739597321E1,-7.787167549E0,-4.325013733E1
3.113956792E0,2.720099640E1,-7.966819763E0,-4.324607849E1
3.123963792E0,2.699834442E1,-8.053482056E0,-4.335089111E1
3.133969792E0,2.691455078E1,-8.371917725E0,-4.344154358E1
3.143975792E0,2.676918030E1,-8.597207069E0,-4.324049377E1
3.153982792E0,2.658521271E1,-8.687503815E0,-4.335359192E1
3.163988792E0,2.634376526E1,-8.619270325E0,-4.351908875E1
3.173995792E0,2.623887634E1,-8.786088943E0,-4.357313538E1
3.184001792E0,2.595930481E1,-8.537470818E0,-4.365132141E1
3.194008792E0,2.594995880E1,-8.334005356E0,-4.384622192E1
3.204014792E0,2.560974884E1,-8.030410767E0,-4.390844727E1
3.214021792E0,2.546531677E1,-7.746338844E0,-4.421342468E1
3.224027792E0,2.507977295E1,-7.534912109E0,-4.436534119E1
3.234034792E0,2.485587311E1,-7.130435944E0,-4.467640686E1
3.244040792E0,2.437459564E1,-6.760735512E0,-4.473982239E1
3.254047792E0,2.389743805E1,-6.496687889E0,-4.517610168E1
3.264053792E0,2.338801575E1,-6.228138924E0,-4.547923279E1
3.274060792E0,2.298449707E1,-6.079749107E0,-4.561996460E1
3.284066792E0,2.264724731E1,-5.992050171E0,-4.566442871E1
3.294073792E0,2.254481506E1,-5.776224136E0,-4.581809998E1
3.304079792E0,2.235630798E1,-5.776888847E0,-4.602359009E1
3.314085792E0,2.215854645E1,-5.770483971E0,-4.614230347E1
3.324092792E0,2.201889038E1,-5.633500099E0,-4.639959717E1
3.334098792E0,2.159409332E1,-5.606214523E0,-4.634477234E1
3.344105792E0,2.140374756E1,-5.571639061E0,-4.649241638E1
3.354111792E0,2.118566895E1,-5.604272842E0,-4.644076538E1
3.364118792E0,2.118218994E1,-5.736627579E0,-4.656091309E1
3.374124792E0,2.105179596E1,-5.643218040E0,-4.673931885E1
3.384131792E0,2.090057373E1,-5.818502426E0,-4.657504272E1
3.394137792E0,2.093090057E1,-5.677152634E0,-4.677728271E1
3.404144792E0,2.093994141E1,-5.540643692E0,-4.670722961E1
3.414150792E0,2.080021667E1,-5.646025658E0,-4.684002686E1
3.424157792E0,2.093352509E1,-5.487957001E0,-4.697680664E1
3.434163792E0,2.080549622E1,-5.554138184E0,-4.683580017E1
3.444169792E0,2.081137848E1,-5.315443039E0,-4.715182495E1
3.454176792E0,2.052299500E1,-5.391643524E0,-4.673704529E1
3.464182792E0,2.038213348E1,-5.558371544E0,-4.690969849E1
3.474189792E0,2.021837616E1,-5.581546783E0,-4.675418091E1
3.484196167E0,2.036098480E1,-5.278106689E0,-4.719351196E1
