"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.727273750E0,5.213139057E-1,1.765946507E0,-3.023387790E-1
1.737279750E0,6.839702129E-1,9.210402966E-1,-1.426998526E-1
1.747286750E0,5.539781451E-1,-3.375299647E-2,-1.365963668E-1
1.757292750E0,3.610340059E-1,-5.722771883E-1,-2.946619093E-1
1.767298750E0,2.406203002E-1,-7.110937238E-1,-3.810908496E-1
1.777305750E0,1.963873208E-1,-5.967836976E-1,-3.156151772E-1
1.787311750E0,1.734469235E-1,-4.428153336E-1,-2.711266875E-1
1.797318750E0,1.563590169E-1,-2.829122245E-1,-3.601923883E-1
1.807324750E0,2.491438091E-1,-2.834757864E-1,-2.649772167E-1
1.817330750E0,4.204615057E-1,-2.449299693E-1,-2.703360319E-1
1.827337750E0,5.070960522E-1,-3.785264492E-1,-7.047268152E-1
1.837343750E0,4.761740863E-1,-8.858109117E-1,-1.220263362E0
1.847350750E0,3.463010490E-1,-1.023599625E0,-1.384377837E0
1.857356750E0,3.877440691E-1,-8.425243497E-1,-1.298082948E0
1.867362750E0,3.264829814E-1,-7.824121714E-1,-1.282252192E0
1.877369750E0,3.156513572E-1,-5.704671741E-1,-1.571327090E0
1.887375750E0,4.681880474E-1,-1.970621198E-1,-1.983322024E0
1.897382750E0,4.264893532E-1,-3.403500319E-1,-2.432916641E0
1.907388750E0,6.760324240E-1,1.163998991E-1,-1.966934919E0
1.917395750E0,9.081690311E-1,5.406515300E-2,-5.805044174E-1
1.927401750E0,5.570405722E-1,-3.641318679E-1,1.805235296E-1
1.937407750E0,3.219681680E-1,-3.169060349E-1,3.897390664E-1
1.947414750E0,1.545003802E-1,-6.928374171E-1,1.218223125E-1
1.957420750E0,6.472548842E-2,-1.351894379E0,-1.191122755E-1
1.967427750E0,6.364070624E-2,-1.931916595E0,-2.989486158E-1
1.977433750E0,3.443620726E-2,-2.452728510E0,-3.993367255E-1
1.987439750E0,-5.690940097E-2,-2.919551134E0,-4.391963780E-1
1.997446750E0,-6.436066329E-2,-3.252389669E0,-2.723743618E-1
