"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.074201208E0,1.873587728E0,-2.262211323E0,-1.373570919E0
3.084197208E0,1.167156100E0,-3.031564713E0,-8.939569592E-1
3.094192208E0,7.383569479E-1,-3.342765093E0,-7.054150701E-1
3.104187208E0,4.327935278E-1,-3.329277754E0,-7.175191641E-1
3.114182208E0,2.215091437E-1,-3.236238956E0,-7.679803371E-1
3.124177208E0,7.481612265E-2,-3.111180544E0,-7.676296234E-1
3.134172208E0,2.666365728E-2,-2.852201700E0,-6.952255964E-1
3.144167208E0,9.905476123E-2,-2.280524254E0,-5.897127390E-1
3.154162208E0,2.014481872E-1,-1.405486226E0,-4.720094502E-1
3.164157208E0,2.504271567E-1,-3.376297355E-1,-3.403017521E-1
3.174152208E0,2.643600106E-1,7.927969694E-1,-2.595275640E-1
3.184147208E0,2.762941718E-1,1.685426474E0,-2.415253967E-1
3.194142208E0,2.990247607E-1,2.240410566E0,-3.125633895E-1
3.204137208E0,3.104630411E-1,2.460404634E0,-4.285685420E-1
3.214132208E0,2.959274650E-1,2.407566547E0,-4.817093611E-1
3.224127208E0,2.379291505E-1,2.129020691E0,-3.982195258E-1
3.234122208E0,9.215164185E-2,1.287234068E0,-2.228014916E-1
3.244117208E0,-1.367451847E-1,9.124647826E-2,-1.110552475E-1
3.254112208E0,-3.739706278E-1,-6.131691933E-1,-8.025532216E-2
3.264107208E0,-5.853262544E-1,-6.964517832E-1,-7.583580166E-2
3.274102208E0,-7.299008369E-1,-3.789593577E-1,-2.714950219E-2
3.284097208E0,-7.910683155E-1,1.214933470E-1,5.891533941E-2
3.294092208E0,-7.632952332E-1,6.133398414E-1,1.295312345E-1
3.304087208E0,-6.674821377E-1,9.053021669E-1,1.870523095E-1
3.314083208E0,-5.636786819E-1,9.539317489E-1,2.407701015E-1
3.324078208E0,-4.831119180E-1,8.519808650E-1,2.755683064E-1
3.334073208E0,-4.420301616E-1,7.031351924E-1,2.975005805E-1
3.344068208E0,-4.291881323E-1,5.565772057E-1,3.039446175E-1
3.354063208E0,-4.421601295E-1,4.118180871E-1,3.134528697E-1
3.364058208E0,-4.602278173E-1,2.668965757E-1,3.522114754E-1
3.374053208E0,-4.954736829E-1,1.513902545E-1,4.124421179E-1
3.384048208E0,-5.314018130E-1,9.357488155E-2,4.540694654E-1
3.394043208E0,-5.700225830E-1,7.848064601E-2,4.915193915E-1
3.404038208E0,-6.201680303E-1,2.172788233E-2,5.391076207E-1
3.414033208E0,-6.967089772E-1,-2.858426869E-1,6.293753386E-1
3.424028208E0,-8.348935246E-1,-8.749840260E-1,7.715138793E-1
3.434023208E0,-1.061700821E0,-1.551469088E0,9.835338593E-1
3.444018208E0,-1.405645967E0,-2.179799557E0,1.261346936E0
3.454013208E0,-1.790164471E0,-2.731883764E0,1.557099581E0
3.464008208E0,-2.165768862E0,-3.194081306E0,1.841484427E0
3.474003208E0,-2.500362873E0,-3.510190487E0,2.026694536E0
3.483998208E0,-2.869929314E0,-3.376782179E0,2.096801043E0
3.493993208E0,-3.167114735E0,-2.557770014E0,2.037292719E0
3.503988208E0,-3.199548483E0,-9.820372462E-1,1.876426458E0
3.513983208E0,-3.007432222E0,7.598293424E-1,1.669530511E0
3.523978208E0,-2.597155571E0,1.762923717E0,1.444067836E0
3.533973208E0,-1.988468170E0,1.658322334E0,1.186415195E0
3.543969208E0,-1.349202156E0,9.536633492E-1,9.160473943E-1
3.553964208E0,-8.066726923E-1,3.365627825E-1,6.872953176E-1
3.563959208E0,-6.132917404E-1,8.483439684E-3,5.035291910E-1
3.573954208E0,-8.207532763E-1,-8.213864267E-2,3.909842968E-1
3.583949208E0,-1.418935061E0,7.928806543E-2,4.158121943E-1
3.593944208E0,-2.059226274E0,1.867634207E-1,5.547914505E-1
3.603939208E0,-2.503737211E0,-3.854319826E-2,6.781548858E-1
3.613934208E0,-2.757536888E0,-6.528947949E-1,7.110000253E-1
3.623929208E0,-2.869165897E0,-1.358373880E0,6.784290671E-1
3.633924208E0,-2.817985296E0,-1.743232846E0,6.109866500E-1
3.643919208E0,-2.613550663E0,-1.510128498E0,5.267345905E-1
3.653914208E0,-2.195011139E0,-5.303453803E-1,4.625917971E-1
3.663909208E0,-1.805790782E0,4.682617188E-1,4.123795033E-1
3.673904208E0,-1.664516807E0,7.745978832E-1,3.181200922E-1
3.683899208E0,-1.591083765E0,6.498234868E-1,2.278797030E-1
3.693894208E0,-1.442674279E0,3.595647812E-1,1.763924062E-1
3.703889208E0,-1.313160777E0,2.217236720E-2,1.656302959E-1
3.713884208E0,-1.327127337E0,-9.945930541E-2,2.237428576E-1
3.723879208E0,-1.508296609E0,7.165140472E-3,3.203125596E-1
3.733874208E0,-1.704709411E0,1.575791091E-1,4.357044101E-1
3.743869208E0,-1.783388138E0,1.213936806E-1,5.563189983E-1
3.753864208E0,-1.762088776E0,-1.224098504E-1,6.025124192E-1
3.763859208E0,-1.718672037E0,-3.553168774E-1,5.068855286E-1
3.773854208E0,-1.650671124E0,-4.355859458E-1,3.825882077E-1
3.783849208E0,-1.680787563E0,-4.047966003E-1,3.786539137E-1
3.793844208E0,-1.820995688E0,-4.717482030E-1,4.213929474E-1
3.803839208E0,-1.937770247E0,-5.699107647E-1,4.685402215E-1
3.813834208E0,-2.004878998E0,-5.131755471E-1,5.652954578E-1
3.823829208E0,-2.025415421E0,-3.082250655E-1,6.817605495E-1
3.833825208E0,-2.058964491E0,-8.665110171E-2,7.720172405E-1
3.843820208E0,-2.088175774E0,1.434390843E-1,7.825175524E-1
3.853815208E0,-2.142400980E0,3.439695537E-1,6.943285465E-1
3.863810208E0,-2.051977396E0,4.223327935E-1,5.909464955E-1
3.873805208E0,-1.752182007E0,2.893084288E-1,5.359314084E-1
3.883800208E0,-1.492819428E0,1.958687603E-1,5.684280992E-1
3.893795208E0,-1.408175826E0,1.457907110E-1,6.399678588E-1
3.903790208E0,-1.388195992E0,8.267778158E-2,7.103005648E-1
3.913785208E0,-1.388900757E0,-4.016374797E-2,7.407119870E-1
3.923780208E0,-1.377503157E0,-2.897682488E-1,7.503598332E-1
3.933775208E0,-1.238990545E0,-4.031454921E-1,7.832150459E-1
3.943770208E0,-1.060208321E0,-2.551581562E-1,8.553294539E-1
