"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.470790833E0,-2.580290021E0,-3.549344101E0,3.430318764E-1
3.480785833E0,-2.240543987E0,-3.355609474E0,4.836302233E-1
3.490784458E0,-2.081449728E0,-2.767629256E0,1.402387724E0
3.500780458E0,-2.007229850E0,-2.379670590E0,1.747095704E0
3.510775458E0,-2.029692806E0,-2.304735598E0,1.598719391E0
3.520770458E0,-2.235528538E0,-2.196924051E0,1.544929393E0
3.530766458E0,-2.370595711E0,-2.164681334E0,1.255821708E0
3.540761458E0,-2.365513896E0,-2.017018089E0,1.406870199E0
3.550756458E0,-2.254007201E0,-1.819692103E0,1.579862705E0
3.560751458E0,-1.778655759E0,-1.572678816E0,1.386724495E0
3.570747458E0,-1.131390328E0,-9.549690145E-1,1.842251976E0
3.580742458E0,-6.616542587E-1,-2.727474672E-1,2.195294140E0
3.590737458E0,-2.612287447E-1,2.329647660E-1,1.609132698E0
3.600733458E0,1.447083548E-1,8.356022000E-1,8.467683354E-1
3.610728458E0,3.049802434E-1,1.782199756E0,6.248859434E-1
3.620723458E0,3.109055194E-1,2.681555318E0,3.576217027E-1
3.630719458E0,2.497161618E-1,3.372796195E0,-1.837988918E-1
3.640714458E0,-2.160721600E-2,3.926385430E0,-2.303357117E-1
3.650709458E0,-5.061200765E-1,4.313319079E0,6.035159782E-2
3.660705458E0,-9.281127530E-1,4.539946632E0,6.020176291E-2
3.670700458E0,-1.103427481E0,4.800412023E0,2.022562127E-1
3.680695458E0,-1.079026173E0,5.015552137E0,6.626067701E-1
3.690691458E0,-7.115856797E-1,5.007290606E0,9.757574742E-1
3.700686458E0,1.910165486E-1,4.508682155E0,7.876469187E-1
3.710681458E0,1.255435792E0,3.770212147E0,7.993927324E-1
3.720676458E0,2.229274941E0,2.916681799E0,1.250584942E0
3.730672458E0,3.129390348E0,2.208251862E0,1.704651643E0
3.740667458E0,3.738464690E0,1.887843740E0,1.862075061E0
3.750662458E0,4.060921384E0,1.798173764E0,1.498768841E0
3.760658458E0,4.106176202E0,1.888297484E0,4.314345411E-1
3.770653458E0,3.673155676E0,2.025259155E0,-6.496817923E-1
3.780648458E0,2.385299705E0,2.174534478E0,-1.340160778E0
3.790644458E0,9.103994903E-1,1.772041973E0,-1.141446662E0
3.800639458E0,1.842051271E-1,9.946417880E-1,-4.910725228E-1
3.810634458E0,-4.389042860E-1,3.632103252E-1,1.341444826E-1
3.820629458E0,-1.075163795E0,-2.515302604E-1,7.128363991E-1
3.830625458E0,-1.592333062E0,-1.013325396E0,9.221234500E-1
3.840620458E0,-1.824417238E0,-1.903102049E0,2.663114369E-1
3.850615458E0,-1.615550894E0,-2.609313553E0,-6.845019615E-1
