"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.159316042E0,-1.230670452E0,-3.298355341E0,9.565201998E-1
3.169336042E0,-1.215309501E0,-2.594419003E0,1.107550621E0
3.179355042E0,-1.030241132E0,-1.779401422E0,1.059455514E0
3.189374042E0,-7.980175614E-1,-8.849882483E-1,8.834343553E-1
3.199394042E0,-5.934864879E-1,-3.366166353E-2,7.035546303E-1
3.209413042E0,-4.348887801E-1,6.464422941E-1,5.565716624E-1
3.219432042E0,-3.185374141E-1,1.153245807E0,4.293774962E-1
3.229452042E0,-2.410686314E-1,1.454577565E0,3.137756288E-1
3.239471042E0,-1.687270701E-1,1.500896573E0,2.055303752E-1
3.249490042E0,-9.458425641E-2,1.288961649E0,8.070139587E-2
3.259510042E0,1.266071107E-2,1.018157601E0,-2.530785650E-2
3.269529042E0,2.058897614E-1,8.623346686E-1,-6.060009077E-2
3.279548042E0,4.884247780E-1,8.198497891E-1,-2.943178453E-2
3.289568042E0,8.279778361E-1,7.168563604E-1,6.165961176E-2
3.299587042E0,1.181071162E0,4.249011576E-1,1.972456574E-1
3.309607042E0,1.447103739E0,-2.055332363E-1,3.546243906E-1
3.319626042E0,1.516814947E0,-1.069881916E0,5.242770910E-1
3.329645042E0,1.340673804E0,-1.830811739E0,6.648992300E-1
3.339665042E0,1.045087457E0,-2.233230352E0,7.312516570E-1
3.349684042E0,7.886892557E-1,-2.221432924E0,7.285870910E-1
3.359703042E0,6.477712989E-1,-1.893171906E0,6.560353637E-1
3.369723042E0,6.470623016E-1,-1.414994717E0,5.277719498E-1
3.379742042E0,7.578282356E-1,-8.655981421E-1,3.986363411E-1
3.389761042E0,9.011130929E-1,-3.141131401E-1,2.694904208E-1
3.399781042E0,1.012567043E0,1.813405454E-1,1.642162055E-1
3.409800042E0,1.046725750E0,5.683058500E-1,7.792737335E-2
3.419819042E0,1.012492180E0,8.399818540E-1,-2.115268027E-3
3.429839042E0,9.307320118E-1,1.001523376E0,-8.393159509E-2
3.439858042E0,8.238012791E-1,1.089316130E0,-1.561306864E-1
3.449878042E0,6.897558570E-1,1.118505955E0,-2.026676238E-1
3.459897042E0,5.626668334E-1,1.116948366E0,-2.124949545E-1
3.469916042E0,4.704524279E-1,1.102592587E0,-1.966625899E-1
3.479936042E0,4.814097583E-1,1.092700005E0,-1.507182568E-1
3.489955042E0,5.522885323E-1,1.037539482E0,-1.163819507E-1
3.499974042E0,5.574420094E-1,8.754805326E-1,-1.421035528E-1
3.509994042E0,3.656940460E-1,5.886573195E-1,-1.866800934E-1
3.520013042E0,-6.119603291E-2,2.811903358E-1,-1.453520954E-1
3.530032042E0,-7.046262622E-1,-7.099476457E-2,3.387071565E-2
3.540052042E0,-1.187618971E0,-5.514582992E-1,2.063807100E-1
3.550071042E0,-1.143845558E0,-1.004224896E0,2.216466516E-1
3.560090042E0,-8.841476440E-1,-1.130248785E0,1.796752363E-1
3.570110042E0,-7.353701591E-1,-9.531386495E-1,2.078104317E-1
3.580129042E0,-6.924642324E-1,-6.732920408E-1,2.578373849E-1
3.590148042E0,-6.656378508E-1,-3.505553007E-1,2.685066462E-1
3.600168042E0,-6.076374054E-1,-4.383983836E-2,2.582489550E-1
3.610187042E0,-5.122247338E-1,2.107406259E-1,2.285670340E-1
3.620207042E0,-3.736234605E-1,4.221644700E-1,1.880571544E-1
3.630226042E0,-2.098996192E-1,6.046475172E-1,1.459379047E-1
3.640245042E0,-7.662118226E-2,6.823729277E-1,1.045651659E-1
3.650265042E0,7.890990935E-3,5.962856412E-1,5.286407471E-2
3.660284042E0,5.111382902E-2,3.286541700E-1,1.883473061E-2
3.670303042E0,-7.561489195E-2,-7.280149460E-1,9.635740519E-2
3.680323042E0,-2.945344448E-1,-2.714509726E0,4.012885690E-1
3.690342042E0,-2.215438038E-1,-3.885082722E0,6.995812654E-1
3.700361042E0,1.251441091E-1,-4.400600910E0,9.057964683E-1
3.710381042E0,7.094931602E-1,-4.283930302E0,1.032318234E0
3.720400083E0,9.947310686E-1,-3.686619520E0,1.212272882E0
3.730419083E0,5.026780963E-1,-2.826087236E0,1.331358194E0
3.740439083E0,-1.869535446E-1,-1.627693534E0,1.184679270E0
3.750458083E0,-5.067136288E-1,-3.544865549E-1,8.620482683E-1
3.760477083E0,-8.005798459E-1,4.397785962E-1,4.792758524E-1
3.770497083E0,-1.087732315E0,6.585571170E-1,3.960861638E-2
3.780516083E0,-1.370213866E0,4.454794824E-1,-4.021970332E-1
3.790535083E0,-1.538361430E0,-1.573053598E-1,-8.377218843E-1
3.800555083E0,-1.485349059E0,-9.684917331E-1,-1.168055058E0
3.810574083E0,-1.566768527E0,-1.577154160E0,-1.330537796E0
3.820594083E0,-1.688025355E0,-1.821762919E0,-1.223022819E0
3.830613083E0,-1.850300431E0,-1.746219993E0,-1.006893516E0
3.840632083E0,-1.999277830E0,-1.582105517E0,-8.011424541E-1
3.850652083E0,-2.168886423E0,-1.384253502E0,-7.193977833E-1
3.860671083E0,-2.346919298E0,-1.174516439E0,-7.409464717E-1
3.870690083E0,-2.460184097E0,-8.526930213E-1,-8.376972079E-1
3.880710083E0,-2.422609568E0,-2.534700334E-1,-9.605137110E-1
3.890729083E0,-2.234819651E0,3.762775958E-1,-1.062666893E0
3.900748083E0,-1.950903893E0,6.624385118E-1,-1.147915959E0
