"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.825826500E0,4.376155853E1,1.538733292E1,-2.445038223E1
2.835821500E0,4.378696060E1,1.498711014E1,-2.467174911E1
2.845817500E0,4.370983124E1,1.463275528E1,-2.520434952E1
2.855812500E0,4.355210495E1,1.429265594E1,-2.580439377E1
2.865807500E0,4.346803665E1,1.379501343E1,-2.616341782E1
2.875802500E0,4.339823151E1,1.335303879E1,-2.645100784E1
2.885797875E0,4.329584885E1,1.309609222E1,-2.677288055E1
2.895792875E0,4.311576462E1,1.296078491E1,-2.705776596E1
2.905787875E0,4.301666641E1,1.279246140E1,-2.720550156E1
2.915782875E0,4.293782425E1,1.258935165E1,-2.721711349E1
2.925777875E0,4.297069550E1,1.246631241E1,-2.747627640E1
2.935772875E0,4.299276733E1,1.243747330E1,-2.778662109E1
2.945767875E0,4.311968231E1,1.233320236E1,-2.784220123E1
2.955762875E0,4.335383987E1,1.236831284E1,-2.746714020E1
2.965757875E0,4.372996521E1,1.234487152E1,-2.668390656E1
2.975752875E0,4.419543839E1,1.245132065E1,-2.577259445E1
2.985747875E0,4.467937851E1,1.247488403E1,-2.469095993E1
2.995742875E0,4.518381500E1,1.255079651E1,-2.357037735E1
3.005737875E0,4.553826904E1,1.262768173E1,-2.252088547E1
3.015732875E0,4.583922958E1,1.252601624E1,-2.171690750E1
3.025727875E0,4.604542923E1,1.236806488E1,-2.146738052E1
3.035722875E0,4.605332565E1,1.225155640E1,-2.159752274E1
3.045717875E0,4.602495193E1,1.202252960E1,-2.190467834E1
3.055712875E0,4.591321945E1,1.167493820E1,-2.237801361E1
3.065707875E0,4.568702698E1,1.129904175E1,-2.309999847E1
3.075703875E0,4.532443619E1,1.090306854E1,-2.411808777E1
3.085698875E0,4.482293701E1,1.061955643E1,-2.531671143E1
3.095693875E0,4.426770020E1,1.031324387E1,-2.661760712E1
3.105688875E0,4.368988800E1,1.003906250E1,-2.772449875E1
3.115683875E0,4.317001343E1,9.836673737E0,-2.876743317E1
3.125678875E0,4.279129028E1,9.710060120E0,-2.972032166E1
3.135673875E0,4.241257477E1,9.648578644E0,-3.028952026E1
3.145668875E0,4.232489777E1,9.593189240E0,-3.060441971E1
3.155663875E0,4.232696152E1,9.672550201E0,-3.066007233E1
3.165658875E0,4.245146561E1,9.712730408E0,-3.043601227E1
3.175653875E0,4.269549561E1,9.784065247E0,-3.002892303E1
3.185648875E0,4.294940567E1,9.950695038E0,-2.952033615E1
3.195643875E0,4.317210388E1,1.011780167E1,-2.909395599E1
3.205638875E0,4.337519073E1,1.018684387E1,-2.882855606E1
3.215633875E0,4.342830658E1,1.024703598E1,-2.878021240E1
3.225628875E0,4.342480087E1,1.016815186E1,-2.868540192E1
3.235623875E0,4.342715454E1,1.007135010E1,-2.871527863E1
3.245618875E0,4.334160233E1,9.940895081E0,-2.882940674E1
3.255614875E0,4.324103546E1,9.866554260E0,-2.901757050E1
3.265609875E0,4.326474380E1,9.796634674E0,-2.903067017E1
3.275604875E0,4.333044052E1,9.690620422E0,-2.884557343E1
3.285599875E0,4.345240402E1,9.629695892E0,-2.859738922E1
3.295594875E0,4.359118652E1,9.553115845E0,-2.835233688E1
3.305589875E0,4.381337738E1,9.291004181E0,-2.800686646E1
3.315584875E0,4.402593231E1,9.027240753E0,-2.764213562E1
3.325579875E0,4.417862701E1,8.756427765E0,-2.733206177E1
3.335574875E0,4.434136200E1,8.559120178E0,-2.713916016E1
3.345569875E0,4.442244720E1,8.212108612E0,-2.705535126E1
3.355564875E0,4.447749710E1,7.841209412E0,-2.708525085E1
3.365559875E0,4.466316986E1,7.243927002E0,-2.649195099E1
3.375554875E0,4.464693832E1,6.863441467E0,-2.656414795E1
3.385549875E0,4.455341721E1,6.486759186E0,-2.680014801E1
3.395544875E0,4.448915100E1,6.164215088E0,-2.704170990E1
3.405539875E0,4.439056396E1,5.723220825E0,-2.729942703E1
3.415534875E0,4.433870697E1,5.315326691E0,-2.749870300E1
3.425529875E0,4.431746292E1,4.867584229E0,-2.758383179E1
3.435524875E0,4.434160233E1,4.382129669E0,-2.750571060E1
3.445520875E0,4.441681671E1,3.982418060E0,-2.752284241E1
3.455515875E0,4.443948746E1,3.666557312E0,-2.767680740E1
3.465510875E0,4.448350525E1,3.284156799E0,-2.770946121E1
3.475505875E0,4.450130463E1,2.871669769E0,-2.781071091E1
3.485500875E0,4.451887894E1,2.400169373E0,-2.770330429E1
3.495495875E0,4.455772018E1,1.917743683E0,-2.761336517E1
3.505490875E0,4.452035141E1,1.560539246E0,-2.781204605E1
3.515485875E0,4.442010880E1,1.159210205E0,-2.812205124E1
3.525480875E0,4.436232376E1,8.528232574E-1,-2.838670731E1
3.535475875E0,4.434681320E1,6.280918121E-1,-2.869088364E1
3.545470875E0,4.433510971E1,4.219055176E-1,-2.881757355E1
3.555465875E0,4.431685638E1,2.306385040E-1,-2.888819885E1
3.565460875E0,4.441680145E1,-7.987594604E-2,-2.887930679E1
3.575455875E0,4.445779037E1,-3.861141205E-1,-2.885267639E1
3.585450875E0,4.453670883E1,-7.039699554E-1,-2.884225845E1
3.595445875E0,4.458353424E1,-1.081405640E0,-2.869638062E1
